epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.9064205674564136,0.058823529411764705,3.0381383419036867,0.05161290322580645,0.02840066507879094,0.034803921568624704
2,1.2211115921244902,0.8823529411764706,3.0115806456535092,0.06451612903225806,0.05707245641435146,0.04264705882352614
3,0.7697885737699621,0.8823529411764706,2.983584182493148,0.12258064516129032,0.09845237817265245,0.07794117647058262
4,0.48328468378852396,0.9411764705882353,2.901861010828326,0.18709677477036754,0.1693582217573261,0.20833333333324866
5,0.24301750519696405,1.0,2.7948103950869654,0.23225806509294816,0.20171542413727006,0.23921568627442263
6,0.31238504017100616,0.9411764705882353,2.716721517808976,0.2516129038026256,0.1927769289531133,0.25441176470579374
7,0.2810487256330602,0.9411764705882353,2.7083818758687666,0.23225806509294816,0.18804201044778793,0.2426470588234416
8,0.24514340653139002,0.9411764705882353,2.6953717739351335,0.23870967818844702,0.20434211558225412,0.2573529411763791
9,0.28039874048794017,0.9411764705882353,2.6722523350869456,0.1935483878658664,0.17132042320631327,0.22647058823520513
10,0.2578452194438261,0.9411764705882353,2.651843257104197,0.20000000057681913,0.16443080335623333,0.2161764705881501
