epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.098214149475098,0.028350515463917526,0.021919158594172188,0.0343801633261959
2,4.094531059265137,0.028350515463917526,0.021919158594172188,0.0343801633261959
3,4.111858367919922,0.4020618556701031,0.056253437602609056,0.06769992753531291
4,2.5052807331085205,0.4020618556701031,0.056253437602609056,0.06769992753531291
5,2.594027519226074,0.3127147766323024,0.053439955532913405,0.07239141606826652
6,2.086092710494995,0.390893470790378,0.08357088257461018,0.1055200809831914
7,1.4504873752593994,0.4733676975945017,0.11385164357040653,0.13297393483658854
8,1.0864113569259644,0.5214776632302406,0.124836020892656,0.1423054673848923
9,0.9153651595115662,0.538659793814433,0.1327114562231045,0.150036573691299
10,0.8397321701049805,0.5446735395189003,0.1348832830690601,0.15199880370994828
