epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.91380935129912,0.08695652368276016,2.8825022758976107,0.04516129032258064,0.027190793382623864,0.027450980392155034
2,2.773249107858409,0.1086956531457279,2.7867613315582274,0.05806451612903226,0.03437634261151691,0.03529411764705647
3,2.617996226186338,0.15217391498710797,2.7159476710904027,0.07741935483870968,0.03954793727491688,0.047058823529408635
4,2.4535660847373633,0.19565217488485834,2.646134231936547,0.12258064516129032,0.06482999176714983,0.07450980392156366
5,2.3357457285342007,0.28260869953943335,2.602958450009746,0.14838709677419354,0.08576435138059733,0.0936274509803855
6,2.227965396383534,0.26086956910465076,2.573698572958669,0.16129032258064516,0.09535484123691008,0.10147058823528693
7,2.262906147086102,0.3695652173913043,2.551999685841222,0.15483870967741936,0.08921790579178812,0.09754901960783621
8,2.2123645492221997,0.30434782867846283,2.5372989731450235,0.18064516129032257,0.10260963894051406,0.11323529411763908
9,2.2287794196087383,0.30434782997421594,2.5310869201537103,0.1935483870967742,0.11678112433213407,0.12450980392155946
10,2.172090312708979,0.3260869591132454,2.530231451219128,0.2,0.1186620751569308,0.1284313725490102
