epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.926670890105398,0.02631578947368421,2.712326965024394,0.07741935503098273,0.0571962246080757,0.07254901960782556
2,2.709069038692274,0.07894736881318845,2.5751711876161636,0.1419354840632408,0.0883191268328517,0.11176470588233274
3,2.556811546024523,0.15789473684210525,2.5070443630218504,0.14193548387096774,0.07519959319490417,0.08627450980391582
4,2.512513963799728,0.15789473723424108,2.4632896115702967,0.16774193548387098,0.09461998917445957,0.10196078431371869
5,2.5050914914984452,0.09210526315789473,2.440038041145571,0.17419354838709677,0.09521032787894618,0.1058823529411694
6,2.422493947179694,0.19736842105263158,2.424887518728933,0.2064516129032258,0.11659851007386719,0.12549019607842302
7,2.4265760497043005,0.17105263157894737,2.413631663783904,0.2129032258064516,0.1206380489431744,0.1294117647058737
8,2.4658662268989966,0.2236842120948591,2.409578412578952,0.23225806451612904,0.12980324740363475,0.14117647058822588
9,2.3638920031095805,0.2631578947368421,2.406641750950967,0.21935483870967742,0.1217349629206008,0.13333333333332445
10,2.4196275786349646,0.2763157910422275,2.409981761440154,0.21935483870967742,0.12275325594253529,0.13333333333332445
