epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.358403634819294,0.37051352843732743,0.3460214977402978,0.37835661670999116
2,2.0948583846581403,0.4425731639977913,0.4345147137384946,0.45326782082276634
3,1.7231584668502369,0.4754279403644395,0.46520786499310834,0.4861224788444462
4,1.543807412268217,0.49723909442297076,0.49079837664544346,0.5067826431807847
5,1.4331869810448168,0.5102153506350083,0.4974860328361079,0.5175288319414695
6,1.3592319224504816,0.5182219768083931,0.5084775797695659,0.5252371388704961
7,1.3029970240387225,0.5215350635008282,0.5126537118424381,0.5305631783032294
8,1.270513132800306,0.5298177802319161,0.5221633903605861,0.5392901635051212
9,1.2542088579240032,0.5284373274434014,0.5211697556743099,0.5378302480000319
10,1.2430228269225914,0.5284373274434014,0.5207864893729118,0.5373326064759218
