epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.158262677297839,0.4180011043622308,0.4098147789374203,0.44456502095012274
2,1.5898819592632245,0.5695748205411375,0.5698010084473458,0.5899268486774017
3,1.054093207746087,0.6308669243511872,0.6312589557430919,0.6470380857769026
4,0.8051630291134148,0.6612368856985091,0.6626421463749492,0.6775489589032866
5,0.664698593054156,0.6739370513528438,0.6759467928979733,0.6897752175961849
6,0.5657581723547851,0.6860850358917725,0.6868307759934374,0.7013108080042968
7,0.5002677283488207,0.6916068470458311,0.6936105871038667,0.7065993515422013
8,0.4605864333283524,0.6924351187189398,0.6946161977719135,0.7081045486915187
9,0.43654060546640927,0.6916068470458311,0.6927309406638688,0.7060642490438201
10,0.4237694476274836,0.6916068470458311,0.6927762967361686,0.7061778462849466
