epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.9368995007322651,0.6829896907216495,0.3240982046969739,0.30984321727149056
2,0.7593254721234082,0.7895189003436426,0.5033038133604623,0.5138776264149645
3,0.5386616505200387,0.8273195876288659,0.6610207586985152,0.636862302248472
4,0.4553867436279707,0.8496563573883161,0.7587574488016166,0.737704846696994
5,0.4077571157681048,0.8556701030927835,0.7765974905108856,0.7601181723378597
6,0.37797951691161275,0.8573883161512027,0.7721644305646823,0.755342858793689
7,0.36214513317112723,0.8608247422680413,0.7821639613623655,0.765669999003607
8,0.35348419097750533,0.8651202749140894,0.8014918832053193,0.781166541454625
9,0.3453353261017138,0.865979381443299,0.80495318481598,0.7834072144383321
10,0.3447736368343382,0.865979381443299,0.80495318481598,0.7834072144383321
