epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.4200133732386995,0.030369961347321922,0.021434791144572068,0.02968706450033546
2,4.161250011444092,0.05383765875207068,0.04325173914287238,0.05562922099502079
3,3.9457366117749895,0.09193815571507455,0.07879163113784324,0.09773928782376295
4,3.7592053511483328,0.11982330204307012,0.10563486900140526,0.12659273046543193
5,3.606191959653582,0.14853672004417448,0.13443462153849475,0.15642289732171547
6,3.4818002188546315,0.1684152401987852,0.15434170337424855,0.17530631697728513
7,3.378235489981515,0.18939812258420763,0.17471765154753677,0.19593499107735854
8,3.3105915039607456,0.2018221976808393,0.1865244418393487,0.2080553189496016
9,3.2792354959760392,0.206791827719492,0.19253552121991455,0.21418642515708675
10,3.2704865992409844,0.20706791827719492,0.19274160090578144,0.21449516242167463
