epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.511346768688511,0.5515463917525774,0.11984232906742169,0.11952413285574222
2,1.551782759460243,0.6666666666666666,0.17011279985871172,0.16578410249377612
3,1.2403102597674809,0.7207903780068728,0.22974183833094805,0.22742685563647475
4,1.0026016251460925,0.7379725085910653,0.26007970002587155,0.2596878551428963
5,0.8795173780338185,0.7620274914089347,0.3232976799141215,0.3162731973778844
6,0.7772782815469278,0.781786941580756,0.3615156975212511,0.3500989763073931
7,0.7185739085480973,0.7860824742268041,0.393358094503649,0.37514893397796556
8,0.6812729948275799,0.7895189003436426,0.3960893823071533,0.38175198996402804
9,0.6637179883750709,0.7920962199312714,0.39977565673574456,0.38372929245202453
10,0.6647555602563394,0.7929553264604811,0.40687562231992225,0.3887292924520246
