epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.706496964985338,0.05383765875207068,0.03314139395678862,0.06264150758954243
2,3.8531661996233177,0.15240198785201547,0.11725366380930231,0.15239665035325303
3,2.821960130304255,0.31639977912755385,0.29655195760671255,0.3196863386734421
4,1.7842093752168506,0.4157923799006074,0.4029941578854667,0.4268235235001912
5,1.1630059822112095,0.4613473219215903,0.4554406578164035,0.4726620708281042
6,0.7716403561701476,0.5157371617890668,0.5105643260744805,0.52930779587951
7,0.49098702184005816,0.5378244064053009,0.5363393694899106,0.5505402716212051
8,0.34513311450805073,0.5325786858089453,0.5311561814541864,0.5417394402699196
9,0.2674205516377271,0.5541137493097736,0.5525140626945015,0.5648812782032718
10,0.23582701582947693,0.552733296521259,0.5526353602473516,0.5651609183144973
