epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.2634555215689276,0.5855880728879073,0.5785786613994833,0.5901156476562305
2,0.9247567059323978,0.6684152401987852,0.6681083319867055,0.6799010326188403
3,0.6677373824275008,0.7054113749309774,0.7007059292477135,0.7134588960155067
4,0.5343504306625428,0.72170071783545,0.7183107439378019,0.7308010235076442
5,0.4501089192819733,0.72170071783545,0.7207780056060612,0.7315636912698497
6,0.3851144190374065,0.7302595251242407,0.7284144488539752,0.7375881836151099
7,0.3394743776447135,0.7341247929320818,0.7338567568028426,0.7434847718510107
8,0.3079376869896571,0.7374378796245168,0.7358488704512257,0.7478937528053253
9,0.28607898239092766,0.7399226946438432,0.7395264985888361,0.7507534863327744
10,0.2767139949540278,0.7401987852015461,0.739394111269485,0.7502253656613677
