epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.7707446450772495,0.1086956531457279,2.8220380106279928,0.1032258064516129,0.0194890077242649,0.06274509803921151
2,2.3026775899140732,0.30434782867846283,2.798812743156187,0.1032258064516129,0.023630831642962685,0.06274509803921151
3,2.0372848821722944,0.4565217417219411,2.771521888240691,0.10967741935483871,0.022513975075603924,0.06666666666666222
4,1.9563657822816267,0.45652174949645996,2.7462979039838236,0.11612903225806452,0.025105471396961725,0.07058823529411294
5,1.9421651052392048,0.4130434886268947,2.7252376725596767,0.1032258064516129,0.021628668965330743,0.06274509803921151
6,1.8635047000387441,0.4565217417219411,2.7038529380675285,0.10967741935483871,0.021248532226637678,0.06666666666666222
7,1.803037342817887,0.5217391382093015,2.6716503343274516,0.14193548387096774,0.05790460980761479,0.09313725490195371
8,1.7904128510019053,0.5000000077745189,2.6344717825612713,0.16129032258064516,0.07312502507555428,0.10490196078430587
9,1.8425247513729592,0.47826087733973627,2.594204899572557,0.1870967741935484,0.09232769275349138,0.12058823529410875
10,1.7301626101784084,0.5,2.558536734119538,0.2064516129032258,0.11164718021863652,0.13578431372547986
