epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.8337425905115463,0.17647058823529413,2.827680321662657,0.0967741935483871,0.01868512110724199,0.05882352941176078
2,2.312685924417832,0.5882352941176471,2.817397851328696,0.1032258064516129,0.023894655901539205,0.06274509803921151
3,2.0746081997366512,0.5882352941176471,2.8080138667937247,0.08387096774193549,0.014637904468373132,0.050980392156859344
4,1.9829093287972843,0.6470588235294118,2.8003739187794348,0.07741935503098273,0.024619892165448274,0.07254901960782556
5,1.8342919069177963,0.6470588235294118,2.789827512925671,0.08387096812648158,0.02771485405748326,0.10196078431369321
6,1.7909695541157442,0.6470588235294118,2.779324153161818,0.08387096793420853,0.02384328090202242,0.07647058823527628
7,1.6608306379879223,0.7647058823529411,2.7753050681083433,0.09032258083743434,0.04519123856169199,0.08382352941174594
8,1.64890876938315,0.7058823529411765,2.7742379788429505,0.07096774212775692,0.03830338040209341,0.07205882352939379
9,1.7035489923813765,0.7647058823529411,2.759130496363486,0.07096774212775692,0.03879273922215037,0.07205882352939379
10,1.5899601964389576,0.7647058823529411,2.7545313127579227,0.07096774212775692,0.04014131890728953,0.07205882352939379
