epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.9229818872503333,0.3324742268041237,0.04456566196149529,0.059610401417187577
2,2.2445686894494132,0.34965635738831613,0.0321601890691315,0.05299064145045742
3,1.9675387852900736,0.44501718213058417,0.06205512197219787,0.07795482448114914
4,1.864755172987242,0.5309278350515464,0.09211921279363613,0.10603984554800083
5,1.7157345301396139,0.5335051546391752,0.09638653338557088,0.10649007367168795
6,1.6275589433876243,0.5489690721649485,0.1010097059548681,0.10944841741235138
7,1.5644568301535942,0.5807560137457045,0.11079917184557327,0.11834548457224739
8,1.5139873672176052,0.5884879725085911,0.11310737995980893,0.12098630595562894
9,1.5040130679671828,0.5902061855670103,0.11892829968363487,0.12411130595562896
10,1.4804800845481254,0.5910652920962199,0.1190675180199194,0.12443810334124987
