epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.551958075656167,0.017393705135284373,0.007921680501738908,0.02194421791390546
2,4.225744166555284,0.023467697404748758,0.017600934177640203,0.025620394997117223
3,4.012410999249808,0.036720044174489236,0.029043230886313234,0.033173622314652484
4,3.8782782771919346,0.049420209828823856,0.039081394178286225,0.042105843463303386
5,3.730633159227009,0.06184428492545555,0.05095039538028617,0.05453179822998701
6,3.634598742859273,0.07288790723357261,0.06323882602524301,0.06502242904748406
7,3.55444521602196,0.07979017117614577,0.0682992955517207,0.07213869663965218
8,3.5335418290729765,0.08475980121479845,0.07028223026682795,0.07669376183879308
9,3.5085220505919636,0.08669243511871894,0.0711473576127225,0.07793052788543585
10,3.4953644209270234,0.08862506902263942,0.0736234428338748,0.08102440718271883
