epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.990517934557919,0.37285223367697595,0.07000224861406462,0.08587451525375644
2,1.716859070171603,0.4175257731958763,0.08525539004307496,0.09089350722941526
3,1.6532087948419427,0.42783505154639173,0.10420031273535013,0.11971014643727192
4,1.60514775174646,0.44329896907216493,0.1243183767816669,0.12647595453054922
5,1.576456664360292,0.41323024054982815,0.09687341044867395,0.10921483838571751
6,1.5427044395794816,0.45618556701030927,0.13832888554317288,0.1393176659984537
7,1.5148445265785304,0.4372852233676976,0.12390086592219011,0.13286574133715853
8,1.498573911879741,0.45618556701030927,0.12698945593764083,0.13327537855364144
9,1.4835680157956257,0.4647766323024055,0.1278284687227716,0.13476671993039663
10,1.4674344374602153,0.4690721649484536,0.14144578103883018,0.1530016208949074
