epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.581969191811302,0.019602429596907785,0.010569213839452354,0.01842152215310373
2,4.324023515527899,0.023743787962451683,0.01598646509213705,0.023078789963814118
3,4.122682961550626,0.026780784097183877,0.01970183017973635,0.026634889290671832
4,3.96823956749656,0.030093870789618993,0.022286927756793484,0.030499356566410594
5,3.8071200760928066,0.03340695748205411,0.027239506670141144,0.034393662787890224
6,3.7019265391609886,0.037272225289895086,0.03143472851196252,0.03912504360712588
7,3.616770206798207,0.04168967421314191,0.03497855191446952,0.04355763674757779
8,3.580220196463845,0.04665930425179459,0.03936525767143843,0.049216528489352006
9,3.539251115105369,0.04665930425179459,0.03955476021857472,0.04885490919783553
10,3.530158029903065,0.046935394809497516,0.04029398080519559,0.048909543632805565
