epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.193858696424607,0.4168967421314191,0.3988976685708427,0.43398228483376144
2,1.6361994822210457,0.5552181115405853,0.5491347078095913,0.5664963101321701
3,1.0872880518150696,0.6195472114853672,0.6155977911499166,0.6357531435838562
4,0.8338805795401649,0.6488128106018775,0.6498688258540835,0.6651426605338611
5,0.6770608266842331,0.6642738818332413,0.6623962802812045,0.6798480194681007
6,0.582291737670295,0.680563224737714,0.6763788154823815,0.6922418269031098
7,0.5124154197746819,0.6871893981225842,0.684929327718923,0.6985278095627865
8,0.4723638671013676,0.6929872998343457,0.6905664332869462,0.7038280152937705
9,0.4491592105031585,0.6935394809497515,0.6919898430307643,0.7054953369153395
10,0.4347809353130776,0.6943677526228603,0.6929207458580893,0.7078492570529892
