epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.6525747002782047,0.5601374570446735,0.11635238596400747,0.12070707149625073
2,1.619017108066662,0.6348797250859106,0.13554660023089443,0.14360350056636093
3,1.261445538417713,0.6872852233676976,0.18584401310921633,0.18837514280458528
4,1.0449439416060577,0.7147766323024055,0.2156329605069484,0.21802422878000502
5,0.898842328303569,0.7439862542955327,0.28112403593852864,0.27238789741812097
6,0.7882587345870765,0.7697594501718213,0.333302398912831,0.32342391481351773
7,0.7217710308126501,0.7792096219931272,0.3507567902406096,0.3430735423462716
8,0.6888515643171362,0.7843642611683849,0.36618515362052284,0.35597630027805427
9,0.669800966172605,0.788659793814433,0.3730962120417709,0.36185631769817755
10,0.6603167024818627,0.788659793814433,0.3733016249725309,0.36185631769817755
