epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.511014183865318,0.013804527885146328,0.0089072466140577,0.01489987399892047
2,4.36700210088416,0.015184980673660961,0.008960624707985424,0.016651427596124323
3,4.2832896860339975,0.01684152401987852,0.010247064088301564,0.01826831806276713
4,4.1875618137890775,0.01932633903920486,0.01354904329360042,0.020711679095357552
5,4.12120500999161,0.021811154058531197,0.016334746630945637,0.02387142118755202
6,4.052573656734032,0.024019878520154612,0.017657494671693308,0.026415669217241915
7,4.025736730309982,0.024295969077857537,0.01856121757732117,0.02709077470247398
8,3.987082194678391,0.025124240750966316,0.01893989517031923,0.027750299471574504
9,3.9885284387612643,0.025124240750966316,0.01902074294763408,0.027750299471574504
10,3.9596889803681194,0.025400331308669245,0.019323275817130187,0.028145869091827667
