epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.3600833312042404,0.21525885623547297,1.9350910740513956,0.3741935483870968,0.19735661924365855,0.22745098039214168
2,1.798519281665376,0.4168937331324377,1.6031280117650186,0.5032258064516129,0.2782106201512872,0.30588235294115607
3,1.547531355953996,0.4945504096938089,1.464310352263912,0.5161290322580645,0.3096818225719848,0.32401960784311434
4,1.3715027720142126,0.5640326980349154,1.348861071371263,0.5612903225806452,0.3261865046436105,0.34803921568625046
5,1.2701094537080146,0.59264305274558,1.2632191442674205,0.5806451612903226,0.3352109376196747,0.35637254901958365
6,1.1846755494538705,0.6212534069690132,1.2480661407593758,0.5935483870967742,0.3548523495931215,0.374509803921542
7,1.109036430675912,0.6485013628850516,1.2541350826140374,0.6,0.3567549481722136,0.3784313725489927
8,1.068768228756959,0.6621253412490969,1.2143120965650005,0.5741935483870968,0.34368524593406585,0.3627450980391898
9,1.0454099724013408,0.6416893737842342,1.2200486536948911,0.5870967741935483,0.34959605770279,0.3705882352940912
10,1.0380592368928874,0.6675749328545718,1.2090781442580685,0.5935483870967742,0.3539629628665737,0.374509803921542
