epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.8898990406895315,0.18986254295532645,0.029425581352549385,0.040722846827323404
2,2.6188237256561684,0.24742268041237114,0.03287302784018433,0.04328456585134901
3,2.402873249243427,0.2920962199312715,0.03846156935711872,0.04943791634735757
4,2.2550202552845935,0.3333333333333333,0.04154692648287057,0.054460909621787054
5,2.1614981992355244,0.33762886597938147,0.040808557450056154,0.05439964454783115
6,2.121648734768495,0.3393470790378007,0.03935416808142672,0.05398201542466752
7,2.099626361139563,0.34536082474226804,0.04022911702388007,0.0550124070078307
8,2.0844257588418116,0.35223367697594504,0.04180076021539436,0.056425495449958604
9,2.0692789317756297,0.35223367697594504,0.04180076021539436,0.056425495449958604
10,2.0599098316091577,0.35223367697594504,0.04180076021539436,0.056425495449958604
