epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.342175198825404,0.06272401433691756,0.05123202407721499,0.06391548867527887
2,3.812159288166006,0.1687574671445639,0.13596242644587941,0.16341150303529534
3,3.4166687077374274,0.21833930704898447,0.17607608733278876,0.21472146953695848
4,3.07694225661813,0.244026284348865,0.20344959715687788,0.2431778989570427
5,2.81914918425481,0.27389486260454005,0.23271983528709175,0.27342656336421384
6,2.6243024595699067,0.2992831541218638,0.2579091006707646,0.3013366277556066
7,2.4847269817717295,0.3118279569892473,0.2718749199391951,0.31287444622272087
8,2.398357843712859,0.3183990442054958,0.2809218581967851,0.32213745199251875
9,2.3346712138577685,0.3213859020310633,0.28517377735742677,0.325044973717613
10,2.323215874935671,0.3216845878136201,0.2855202082905572,0.3255702307504143
