epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.601042058016803,0.42353951890034364,0.061204571776164084,0.07583810862729397
2,1.900398463816256,0.5171821305841925,0.08625656010577314,0.09734641609885508
3,1.5396444958609503,0.5395189003436426,0.09344360943512667,0.10381761426736454
4,1.3330254393654901,0.5644329896907216,0.10079595480506665,0.11150446145273278
5,1.2065558884594891,0.5859106529209622,0.11227409992917245,0.12147852731165673
6,1.1009303170281488,0.5987972508591065,0.11920132036395847,0.1275982877313076
7,1.038636023933823,0.615979381443299,0.13539522636711365,0.1388484168288562
8,0.9995001441723591,0.6176975945017182,0.14734330975240467,0.14592234147897556
9,0.9802277651993004,0.6202749140893471,0.15412842598534415,0.15003975334218692
10,0.9820900704409625,0.6202749140893471,0.15478046413322874,0.1508380238520052
