epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.6147823784802413,0.4269759450171821,0.06447344630097687,0.07656830512241239
2,1.9315284490585327,0.4991408934707904,0.08157104428816497,0.09104156966614914
3,1.5863840225580577,0.5128865979381443,0.0875948551371083,0.09561378304132025
4,1.3959983168421566,0.5463917525773195,0.09592082211088308,0.10527235329747409
5,1.2664129476289492,0.5756013745704467,0.106826585842693,0.11620487327843196
6,1.1843499557392017,0.5927835051546392,0.11214043134896134,0.12298109278252609
7,1.1330562024503141,0.5996563573883161,0.11833094142779162,0.12760652708096915
8,1.0877530155955135,0.6065292096219931,0.12848276797852132,0.13405628930745062
9,1.0737073775884267,0.6108247422680413,0.1312869782552945,0.13605300992524388
10,1.0679931624515637,0.6142611683848798,0.14005930881329248,0.14126134325857725
