epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.7577947133424265,0.3865979381443299,0.04550315684211763,0.061545782130647694
2,2.093872071891431,0.4415807560137457,0.056714505539914216,0.07283331793402939
3,1.9757217524067456,0.5197594501718213,0.08535475229128564,0.09743351275032172
4,1.8563078855047164,0.5395189003436426,0.09446620495412104,0.11208233313344433
5,1.7608602181175688,0.5403780068728522,0.09541008344649703,0.1093774061412424
6,1.6724748343031928,0.552405498281787,0.09825358871004156,0.10880799121213054
7,1.5799940500827814,0.5541237113402062,0.0986894797134712,0.10860735114721665
8,1.5579615681376677,0.5601374570446735,0.09867103192275277,0.10936336034814978
9,1.5069264805080085,0.5678694158075601,0.10098574573367407,0.11209518781072494
10,1.4956806527068283,0.5678694158075601,0.10088312861382134,0.11220698675741254
