epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.520774578639439,0.019050248481501934,0.015516388901968058,0.01910457956641394
2,4.092415162767683,0.0405853119823302,0.03757370111163376,0.045364146034115406
3,3.7771874877384732,0.07509663169519602,0.0726045203671212,0.08143387224674362
4,3.5416651663099015,0.10408614025400331,0.09570304732385715,0.11275723439467861
5,3.3170747795104982,0.13362782992821645,0.12161353612853427,0.14403960161395143
6,3.1522181786128454,0.15019326339039205,0.13264163071088073,0.15842744039103737
7,3.0290111549922396,0.1598564329099945,0.14166317100215606,0.16751953614306284
8,2.9401428478785925,0.16399779127553837,0.14734543768184266,0.17202296394488845
9,2.8976930945260184,0.16593042517945886,0.14878181913967073,0.1738007903835354
10,2.8978398336683,0.16675869685256764,0.14934671230464772,0.17504504433026846
