epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.8085424339070038,0.11764705882352941,3.0760803438002062,0.045161290514853694,0.031609484347732315,0.05294117647057196
2,2.795470546273624,0.058823529411764705,3.0506821201693626,0.03870967780390094,0.028402882520411638,0.10392156862737639
3,2.4594634420731487,0.29411764705882354,3.0038150448952954,0.03870967780390094,0.03405695611569109,0.10392156862737639
4,2.6312219114864575,0.17647058823529413,2.9629527968745077,0.03870967741935484,0.03073762838458857,0.023529411764704314
5,2.406711213728961,0.23529411764705882,2.9467281787626205,0.03225806451612903,0.02572568456091159,0.019607843137253594
6,2.321792490342084,0.29411764705882354,2.930194317909979,0.04516129032258064,0.033097282732931575,0.027450980392155034
7,2.280183048809276,0.17647058823529413,2.896031108979256,0.03225806451612903,0.023245219164478147,0.019607843137253594
8,2.209730204413919,0.29411764705882354,2.8902092687545284,0.03870967741935484,0.028977654410068613,0.023529411764704317
9,2.1984014791600845,0.4117647058823529,2.8925722691320606,0.03225806451612903,0.020083722505797055,0.019607843137253594
10,2.233268099672654,0.35294117647058826,2.893841634258147,0.03870967741935484,0.02826716445084164,0.023529411764704314
