epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.031296670804159,0.6984536082474226,0.34102635225465167,0.3166095962858523
2,0.7198444528148746,0.8075601374570447,0.5884650187698307,0.5780284093841697
3,0.5141843987915133,0.8384879725085911,0.6908194689521958,0.6732093582894015
4,0.4350833738556222,0.8539518900343642,0.7290447891797156,0.7179856466114499
5,0.3969872367582024,0.8573883161512027,0.7484261878530489,0.7367978306499018
6,0.3725815680858739,0.8651202749140894,0.7697642992363459,0.7611941858769533
7,0.36009082801127346,0.8676975945017182,0.7834865392437939,0.7798076047746754
8,0.34915063174894845,0.8676975945017182,0.7814940738718698,0.7748535109102445
9,0.34399920577506665,0.8676975945017182,0.783214784944914,0.774018554727187
10,0.34607872439344955,0.8676975945017182,0.7835441135602157,0.774018554727187
