epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,3.079554144073935,0.17647058823529413,3.0430808221140215,0.045161290514853694,0.02718948417898774,0.05294117647057196
2,1.583565122940961,0.6470588235294118,2.949861555714761,0.06451612922453111,0.04908125070655206,0.06813725490194307
3,0.7260265069849351,0.9411764705882353,2.8516145660031227,0.11612903245033757,0.0827174141288252,0.09950980392154882
4,0.5014363176682416,0.9411764705882353,2.8065709314038676,0.13548387116001498,0.08079941121033718,0.11127450980390098
5,0.37977249482098746,0.9411764705882353,2.757359133997271,0.17419354896391592,0.1424404203281944,0.15637254901957884
6,0.2953402364955229,0.9411764705882353,2.7682843269840363,0.13548387116001498,0.09278238101751153,0.09656862745097083
7,0.26757533410016227,0.9411764705882353,2.762097724791496,0.14193548425551383,0.11308210699013023,0.12598039215683848
8,0.2810937306460212,0.9411764705882353,2.7708228649631623,0.13548387116001498,0.10886957970959613,0.11127450980390098
9,0.23909937634187586,0.9411764705882353,2.7764191719793505,0.15483871006196545,0.1344908564793514,0.13382352941173992
10,0.2502129077911377,0.9411764705882353,2.758405379326113,0.12903225825678918,0.09336457467929601,0.0926470588235201
