epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.385955322465018,0.36451710566151985,0.33699656265635614,0.3642524540811946
2,2.1165958526079462,0.457160157432637,0.44138314651819127,0.4567391389798395
3,1.7379675987063625,0.5089312745988496,0.4939748426337426,0.507031041122379
4,1.5676986679938782,0.5225552528004844,0.5130225861135823,0.5207454159294442
5,1.4554664292869457,0.5246745382985165,0.517071337376618,0.5216037173942222
6,1.378262334988493,0.5331516802906449,0.5249994041908038,0.5311542674289612
7,1.329480893052769,0.5473811686345746,0.5374466893719217,0.5451051050573508
8,1.2894161938424726,0.5555555555555556,0.5448499849241122,0.5527140708458507
9,1.271769979333492,0.5510142294883439,0.5387512935996357,0.5475518038054709
10,1.2571548788545124,0.5525280048440812,0.5391948482177262,0.5487189094736509
