epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.974752087342112,0.02631578947368421,2.7303931697722406,0.16774193548387098,0.08874277094200715,0.10539215686273765
2,2.494252744473909,0.1710526319710832,2.514352912287558,0.21935483870967742,0.11074109104974808,0.13333333333332445
3,2.297971637625443,0.32894736842105265,2.375685082712481,0.25161290322580643,0.13698280325958323,0.15294117647057806
4,2.195772986663015,0.34210526472643804,2.307555029469152,0.3032258064516129,0.1723755662920362,0.18774509803920275
5,2.0950157391397575,0.3289473699895959,2.2673365039210167,0.2903225806451613,0.1822367194529508,0.19019607843135816
6,2.0001622877622904,0.4473684241897182,2.245432936760687,0.2967741935483871,0.1815657738026132,0.19411764705880885
7,1.9250559179406417,0.46052631892656026,2.22492101423202,0.3032258064516129,0.18264101719093637,0.1980392156862596
8,1.8783764149013318,0.5657894736842105,2.2093715052450857,0.2903225806451613,0.1769766947243618,0.19019607843135816
9,1.8215797763121755,0.5263157894736842,2.2044984663686447,0.2967741935483871,0.18104100783528257,0.19411764705880885
10,1.8719048562802767,0.46052631892656026,2.2075849686899494,0.3032258064516129,0.1852370722898587,0.1980392156862596
