epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.157604286791837,0.3901159580342352,0.36894209799801453,0.40030685909125296
2,1.960199623985693,0.4552733296521259,0.4423059555918566,0.463622074894725
3,1.6454348311556837,0.48177802319160684,0.47246563742138736,0.48768357820176295
4,1.4843536998258684,0.507454445057979,0.4959633357621006,0.5153265134787973
5,1.3661926859062905,0.507178354500276,0.5023899910167116,0.5188797440107719
6,1.2761122456904455,0.5165654334621755,0.5144083023651342,0.5271765493923994
7,1.2096772865961063,0.5278851463279955,0.5194584933207819,0.5378052864276793
8,1.1764285917021513,0.5267807840971839,0.5215800410456649,0.5382396805723967
9,1.148168255590181,0.5231916068470458,0.5189581834420804,0.5326359531521991
10,1.1245694600495717,0.5259525124240751,0.5195008182507923,0.5358457943926276
