epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.2888151732062774,0.29564032762511877,2.135021314313335,0.32903225806451614,0.15892911900511916,0.19999999999998666
2,1.9816522646989745,0.3501362399038242,1.903841318622712,0.4,0.20963920685287105,0.2568627450980204
3,1.8805403508022631,0.4032697548902002,1.8981517268765358,0.3741935483870968,0.2010744956029252,0.24460784313723646
4,1.8341484648005515,0.39509536849705335,1.7958299452258695,0.4,0.21036004556742166,0.2465686274509635
5,1.7765560059196617,0.42098092667413345,1.740969374872023,0.4129032258064516,0.2231148405182141,0.2578431372548839
6,1.7080216787816394,0.4168937331324377,1.6926908062350365,0.44516129032258067,0.2512339966733425,0.28088235294115643
7,1.7010447329331484,0.4482288828337875,1.6460614019824613,0.4645161290322581,0.2648426793752665,0.29607843137252754
8,1.6560744803997736,0.47547683988669914,1.6671774033577211,0.41935483870967744,0.23215052628132626,0.26519607843135357
9,1.6320605726268052,0.4904632152588556,1.641489245814662,0.43870967741935485,0.24830263650816398,0.27352941176468676
10,1.6359511282528454,0.4782016348773842,1.636549191321096,0.45161290322580644,0.2514974407181039,0.28137254901958825
