epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.481235027313232,0.00966316951960243,0.005271831565759369,0.012501467418051332
2,4.328742980957031,0.011595803423522915,0.006930898450216731,0.013836304125179123
3,4.2137064933776855,0.013804527885146328,0.009501552535806979,0.0161742148670689
4,4.09234094619751,0.019602429596907785,0.014554611531195208,0.021761303601450187
5,3.9632861614227295,0.02567642186637217,0.019625041946237317,0.027246043187535218
6,3.8864221572875977,0.031750414135836555,0.02428948974471319,0.031121606428614088
7,3.796553611755371,0.034235229155162895,0.027141657215136093,0.03289208342620236
8,3.7546231746673584,0.03754831584759801,0.029827146337282603,0.036148237911467665
9,3.689823865890503,0.0394809497515185,0.03092142701128254,0.03803013687579948
10,3.7389981746673584,0.0394809497515185,0.030899397285499196,0.03803013687579948
