epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.476463936979829,0.19618528616444617,2.0181299609522667,0.4,0.23722269219592965,0.25343137254900144
2,1.9292606956627454,0.388283378746594,1.661809342907321,0.4774193548387097,0.27064909484702654,0.2970588235293911
3,1.6760239640113768,0.45095367847411444,1.546018486638223,0.535483870967742,0.31652759426802995,0.3357843137254665
4,1.4957405919924744,0.5272479572153221,1.4115096476770217,0.5806451612903226,0.35051214751434473,0.3700980392156594
5,1.3994911512821833,0.5653950963423102,1.377536158407888,0.5935483870967742,0.35297983112447495,0.3779411764705609
6,1.2829179026450384,0.5885558587978581,1.3247634041693903,0.5548387096774193,0.3306302190700549,0.35441176470585656
7,1.2310358529519645,0.6076294286049679,1.2987877661182035,0.5741935483870968,0.34246686657913283,0.36617647058820874
8,1.1736446014866841,0.6103542234332425,1.2960796048564296,0.5806451612903226,0.35043490828513607,0.3769607843136974
9,1.1769254074434494,0.6362397821787592,1.2567652840768138,0.5935483870967742,0.3590819114286004,0.3848039215685988
10,1.1438634730164947,0.6348773850082376,1.2801684702596356,0.5806451612903226,0.34639194987662125,0.3700980392156594
