epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.961782185927681,0.04347826281319494,2.781979294746153,0.045161290514853694,0.03612247037844209,0.05294117647057196
2,2.8462004454239556,0.043478260869565216,2.672054419978972,0.13548387116001498,0.091543610209709,0.10784313725488202
3,2.7001698846402378,0.13043478455232538,2.595869618077432,0.1483870969664666,0.09456916633359262,0.11568627450978346
4,2.6823547819386357,0.1304347835805105,2.5457119818656677,0.16129032258064516,0.0967535735093661,0.10147058823528693
5,2.558568301408187,0.15217391822649085,2.5075714557401594,0.17419354838709677,0.1052125785622728,0.10931372549018836
6,2.5587331626726235,0.17391304866127347,2.4932587638978037,0.1870967741935484,0.1120110087839523,0.1171568627450898
7,2.5446449881014614,0.15217391498710797,2.483142515920824,0.1870967741935484,0.1128501894390909,0.1171568627450898
8,2.5234987321107285,0.15217391498710797,2.477701714731032,0.2,0.11096262994798206,0.12156862745097229
9,2.5204365771749746,0.19565217909605606,2.478412528191843,0.23870967741935484,0.14177803433731956,0.14852941176469556
10,2.4954347195832627,0.21739130953083868,2.479660949399394,0.22580645161290322,0.12418162380185258,0.13725490196077517
