epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.4736328125,0.015184980673660961,0.01050471263282734,0.015660794803435376
2,4.361425720561634,0.019050248481501934,0.013263713536606459,0.019487188697694516
3,4.259490411931818,0.022915516289342904,0.016660718800233426,0.02424159198007891
4,4.163210175254128,0.02567642186637217,0.019610586908642806,0.02756462949617937
5,4.061674404144287,0.02816123688569851,0.022296703413614238,0.031060316690880045
6,4.014222292466597,0.03147432357813363,0.02489453425839226,0.03515348408330264
7,3.947034805471247,0.034787410270568746,0.028501133334414723,0.03914197751696579
8,3.93134765625,0.036720044174489236,0.029878870880803002,0.04166303508625362
9,3.9005415092815054,0.03782440640530094,0.03137740346801422,0.04283423141288553
10,3.9104936296289616,0.03782440640530094,0.03139930298416867,0.04283423141288553
