epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,5.138751836256548,0.01435670900055218,0.010301990471353455,0.011830529447744693
2,4.832057874852961,0.01628934290447267,0.015425603348214096,0.01694649367463467
3,4.408016742359508,0.025400331308669245,0.024076986926660434,0.027850591800589138
4,3.978906254334883,0.03368304803975704,0.033468819051891904,0.03783619786837888
5,3.7296764070337467,0.04113749309773606,0.04063856662412213,0.04645440664567545
6,3.480413311178034,0.049144119271120924,0.04730976880249111,0.05463857013255106
7,3.3668256802992387,0.05577029265599116,0.05294321622945025,0.06204116610199122
8,3.221451117775657,0.06046383213694092,0.05744178482163016,0.06669846163760236
9,3.156446413560347,0.06212037548315848,0.059156757142388,0.06845373385056919
10,3.1539650743657894,0.06212037548315848,0.05908110533138668,0.0683929135365843
