epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.270476595704909,0.4269759450171821,0.07173311388014181,0.0800264958612106
2,1.6048006016846512,0.5713058419243986,0.13160375255452988,0.13230908681620618
3,1.3130348994282164,0.6314432989690721,0.2164428067565452,0.19370345921899496
4,1.1435563146802752,0.6683848797250859,0.2753325073329046,0.2421825981719012
5,1.0308896664355316,0.6829896907216495,0.31065342272842905,0.27227232353954134
6,0.9664589115627332,0.7096219931271478,0.3451431310898783,0.3075859607018687
7,0.9255169558427139,0.7199312714776632,0.37723152854765646,0.3352449419363112
8,0.8986546776548553,0.7190721649484536,0.376520205297041,0.3341523907279805
9,0.8880797404820117,0.7250859106529209,0.3872826978612317,0.34499658547724055
10,0.8822004286363818,0.7250859106529209,0.38701549841897054,0.3449406860038967
