epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.037009297464858,0.8513745704467354,0.6307096888356043,0.6160925750368358
2,0.3421659766658452,0.8599656357388317,0.7143511131101504,0.7239687187735183
3,0.2158390191096388,0.8642611683848798,0.7647704156520595,0.7736301389948742
4,0.16460753476342205,0.8805841924398625,0.8076807611150285,0.8276882382554206
5,0.10406819389969141,0.8865979381443299,0.8147730571228345,0.8030580648742012
6,0.06354482011096052,0.8900343642611683,0.7889622218766992,0.778312241091989
7,0.03284095490376188,0.8917525773195877,0.8102573956538699,0.8092561287445911
8,0.020474738901489323,0.9003436426116839,0.8409658052526504,0.8286540298041848
9,0.013266474731363425,0.9003436426116839,0.8304268355775506,0.8246966769901363
10,0.015099517106901484,0.8986254295532646,0.8326765632717532,0.8301156574426288
