epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.699877149180362,0.144736842497399,2.2740883273463095,0.3032258064516129,0.16484419246544202,0.18774509803920275
2,1.1126361897117214,0.7368421052631579,1.8876794968881914,0.3935483870967742,0.2282980825890586,0.24950980392155067
3,0.5854289092515644,0.9210526315789473,1.8423573555484896,0.4645161290322581,0.2662253840421597,0.2857843137254707
4,0.3575694435521176,0.9605263220636469,1.8324796492053617,0.4258064516129032,0.2470610533468938,0.2622549019607664
5,0.23991949581786207,0.9868421052631579,1.7972421030844412,0.432258064516129,0.2532908893588579,0.26617647058821714
6,0.1355867934854407,1.0,1.8273241073854507,0.43870967741935485,0.25534969742640545,0.27009803921566783
7,0.13406007854562058,0.9868421052631579,1.8393421173095703,0.432258064516129,0.24954449735712886,0.26617647058821714
8,0.06207584805394474,1.0,1.8433226031641807,0.432258064516129,0.25677355803972346,0.273039215686255
9,0.0789748257712314,1.0,1.8493334431802073,0.4258064516129032,0.25492087596393104,0.2691176470588043
10,0.1110385872031513,0.9868421052631579,1.8439287708651635,0.4258064516129032,0.25420517506540646,0.2691176470588043
