epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.014167308807373,0.08419243986254296,0.02606333292893585,0.060937639052626294
2,4.07465124130249,0.22422680412371135,0.0502616944997436,0.09059653912442253
3,3.139153242111206,0.2963917525773196,0.0655612483031088,0.09369690000423865
4,2.536288022994995,0.33591065292096217,0.07773097299662687,0.09088703977367227
5,2.070453643798828,0.40463917525773196,0.10310184933491662,0.10621875507736714
6,1.7442182302474976,0.44501718213058417,0.11748720338409628,0.11768680977753818
7,1.5385931730270386,0.4845360824742268,0.12893520837942768,0.12793530462184888
8,1.4527193307876587,0.5,0.1324765085060262,0.13299531346156354
9,1.399294376373291,0.5120274914089347,0.14306518598884915,0.14088707831184527
10,1.3348761796951294,0.5146048109965635,0.14452010672881227,0.1422937084821616
