epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.472212349284779,0.018221976808393152,0.002581994057547451,0.02190074341973076
2,4.16883433081887,0.017945886250690227,0.003966646707396807,0.020741061054764958
3,3.970974961194125,0.020982882385422418,0.004788050811643335,0.025360287250574078
4,3.8610174005681817,0.019878520154610713,0.006263904097612244,0.023900010828374726
5,3.772682883522727,0.01932633903920486,0.009620289893179413,0.022845366324491908
6,3.700894442471591,0.01932633903920486,0.008807880175509463,0.02143627885986951
7,3.6787086703560568,0.021811154058531197,0.010747507897967905,0.024383950146965108
8,3.6414528369903563,0.02263942573163998,0.010288021174901902,0.025259220576989733
9,3.6207142439755526,0.024572059635560462,0.010600997845852026,0.028117686593837968
10,3.6385420495813543,0.02484815019326339,0.011566992599337677,0.028838891003736888
