epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.444711113031168,0.02785346654556464,0.01551845115092626,0.027272937568857108
2,4.2275678404902255,0.041174689676052076,0.02556967506352054,0.04142269944350705
3,4.073547402397875,0.07387223735997578,0.0530216931354012,0.07369111205731146
4,3.9427354108522836,0.11504692703602785,0.08697068311696646,0.11470123514059603
5,3.8428213915888247,0.13805631244323344,0.11166099377275727,0.13990010552524915
6,3.7561397602074686,0.1559188616409325,0.12819796762589136,0.15863591292471182
7,3.701029138713817,0.16590977898879805,0.13644794819838055,0.16889922844751343
8,3.6635953742324237,0.17166212534059946,0.14176641995439504,0.17485595158081355
9,3.6403338913281207,0.17378141083863155,0.14436674901347282,0.17693831943383084
10,3.6314314344175838,0.17590069633666364,0.14628326884030654,0.17885931207951297
