epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.9193648166761645,0.66510215350635,0.6594836607603749,0.6756662224659169
2,0.6303079766600839,0.7076200993926007,0.702186690628699,0.7126844417689531
3,0.40779366500654246,0.7526228602981778,0.7430986735293889,0.7619934015062312
4,0.25692566896387853,0.7863059083379348,0.7811995807596871,0.7892370442239994
5,0.15670081588760204,0.7948647156267256,0.7935726489787551,0.8049508620474921
6,0.08837152526768376,0.8191606847045831,0.8154713954738035,0.8223009556163117
7,0.04633731952192457,0.8172280508006626,0.8144602499201987,0.8220226539549798
8,0.02685148864341605,0.8213694091662065,0.8193244276342406,0.8277031660414921
9,0.018961420300580054,0.823025952512424,0.820505068423186,0.828650839829333
10,0.0158201521378607,0.823302043070127,0.8199714086868556,0.8282723400567858
