epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.8015585578251114,0.6469072164948454,0.2004550111446101,0.18815146581882314
2,0.9791869898031771,0.7276632302405498,0.35814633314901045,0.3425172507255789
3,0.7400256268825486,0.7628865979381443,0.44457683034843304,0.42885972536413364
4,0.6434166437344615,0.7714776632302406,0.5225990609717653,0.5030811642898682
5,0.5843248395673301,0.7938144329896907,0.5742091117892656,0.5450156241700317
6,0.5499633031934551,0.7869415807560137,0.6007320996698295,0.5783581186754088
7,0.5272984583057063,0.7998281786941581,0.6214535534493953,0.5970799761981866
8,0.5156597080029922,0.8041237113402062,0.6114234360178262,0.5823995478391935
9,0.5043677570108925,0.8049828178694158,0.6235754628301297,0.6014014304393777
10,0.5063055158273605,0.8067010309278351,0.6305170414140274,0.6064179980042492
