epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.1809087286004574,0.4647550776583035,0.43676629351679624,0.4674918462525259
2,1.6361353249636232,0.6012544802867383,0.581852313630981,0.5996108480522444
3,1.0888103088728012,0.6666666666666666,0.6435904393468829,0.6594630709054298
4,0.8301417184398786,0.6953405017921147,0.6788605650737425,0.6890794158181258
5,0.6792184304236457,0.7007168458781362,0.6847971342043273,0.6946935301518852
6,0.5805490478319254,0.7156511350059738,0.6988569371045292,0.7094743455668732
7,0.518104287984828,0.7180406212664278,0.7018062415116724,0.7107746608728841
8,0.4746816610585404,0.7192353643966547,0.7037743193014929,0.7133290008722944
9,0.44696119697578074,0.7189366786140979,0.7036061409351239,0.7121273689573677
10,0.43839683500895393,0.7216248506571087,0.7058986384263478,0.7152875457602758
