epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.5775178544203006,0.14986376038039412,2.3219100306111,0.2709677419354839,0.14003025041065278,0.16470588235293018
2,2.299717335350182,0.2792915532959255,2.117200962189705,0.38064516129032255,0.21496892424455427,0.23480392156861135
3,2.117966684398599,0.3623978206507192,1.9545017027085827,0.44516129032258067,0.2410285211148811,0.2740196078431185
4,1.983541063781655,0.4318801096414675,1.8607866717923072,0.5161290322580645,0.28743532268699046,0.3205882352940954
5,1.906765295309332,0.4373297012469424,1.7843126789216073,0.5161290322580645,0.2911294594112425,0.3171568627450765
6,1.81871356788708,0.4836512264828591,1.7309056482007426,0.5161290322580645,0.2950985737107034,0.3171568627450765
7,1.7867389261235334,0.489100818088334,1.6935293182249993,0.5419354838709678,0.32152323400869265,0.33970588235291727
8,1.7700814379008654,0.5013623978201635,1.6815038327247867,0.5612903225806452,0.3347610559372192,0.3514705882352694
9,1.7462041706090403,0.5313351501885811,1.6909664492453298,0.5290322580645161,0.3016102381594339,0.3249999999999779
10,1.7256453323104401,0.5177111718245359,1.6726806702152375,0.5548387096774193,0.32732251849868177,0.3475490196078187
