epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.5527566387326046,0.6890034364261168,0.23348148248725384,0.225833919183777
2,0.8518042197908208,0.7508591065292096,0.36080615885253114,0.3387448913402561
3,0.6444142816696049,0.7860824742268041,0.4781176577900144,0.45543235388630643
4,0.5264711060657847,0.8015463917525774,0.5117883945188682,0.495815978748542
5,0.4463805296534506,0.8067010309278351,0.5337763644399554,0.4999820609150153
6,0.394338052736411,0.8195876288659794,0.6020029421655232,0.5657697488033366
7,0.3608170331075395,0.8256013745704467,0.6124439089157688,0.5833684394398995
8,0.33481563108398343,0.8230240549828178,0.6187943278526937,0.5827595299487183
9,0.33045258143714584,0.8273195876288659,0.6241730192716797,0.5952258412131535
10,0.32336301973567194,0.8264604810996563,0.6241267759101383,0.592330934482998
