epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.517187465320934,0.015737161789066815,0.007975114521411824,0.015541143033716757
2,4.428480026938699,0.017393705135284373,0.01008861559002101,0.017152679588136915
3,4.374165413596414,0.017117614577581448,0.010727236498884803,0.017246533000451016
4,4.320028409090909,0.01849806736609608,0.012389889285660368,0.018726837708045466
5,4.261416834050959,0.01932633903920486,0.01328642787883965,0.019705027875922997
6,4.229794060100208,0.020706791827719492,0.014809424992053514,0.021343517113764608
7,4.198446334492076,0.02015461071231364,0.014126931859541692,0.02090503905642724
8,4.1824663248929115,0.021258972943125346,0.014905095047816426,0.02204857571465222
9,4.155548650568182,0.022087244616234125,0.015736824908573883,0.022994763283853525
10,4.1787553960626775,0.022087244616234125,0.015793996838864933,0.022951487291210444
