epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.541707895979097,0.01601325234676974,0.007080580806309875,0.015731551020240375
2,4.305923661099205,0.014908890115958034,0.008254884765408168,0.015279971223010329
3,4.073749053327343,0.01684152401987852,0.0109647709818717,0.01815093130337958
4,3.8528481163556063,0.0176697956929873,0.013670807307716212,0.019485685245677262
5,3.7268715327299096,0.0176697956929873,0.013272705056632868,0.01970006780009801
6,3.616513789454593,0.019602429596907785,0.014748383987497895,0.021195492464061598
7,3.531824806068517,0.022087244616234125,0.0163566049580661,0.023086213641058416
8,3.4740593010866188,0.024019878520154612,0.02021629774057476,0.026426333412796238
9,3.432870602305931,0.024295969077857537,0.01989964239440256,0.027068713087125627
10,3.432283419596998,0.023743787962451683,0.019538940544024865,0.026927135035571533
