epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,3.055152921115651,0.058823529411764705,2.995872640609741,0.0967741935483871,0.035246138366574586,0.058823529411760785
2,2.95645266420701,0.0,2.983942853250811,0.10967741935483871,0.03685709666167966,0.06666666666666222
3,2.776249787386726,0.058823529411764705,3.0030206326515443,0.08387096793420853,0.026062026154177444,0.06176470588234612
4,2.6780970096588135,0.11764705882352941,2.9826034053679433,0.08387096812648158,0.02734427852481839,0.07254901960783292
5,2.4632534560035255,0.11764705882352941,2.990518191552931,0.07741935522325577,0.031194295900116548,0.07941176470586897
6,2.703844561296351,0.058823529411764705,2.997659650925667,0.05806451651357835,0.022119734011859273,0.06764705882351682
7,2.625456080717199,0.11764705882352941,2.972166733587942,0.045161290514853694,0.016130870953000268,0.04901960784312859
8,2.4471693599925324,0.11764705882352941,2.9600327830160817,0.058064516321305305,0.02085659438594588,0.056862745098030035
9,2.5719233681173885,0.11764705882352941,2.9770117498213247,0.058064516321305305,0.01965999165620613,0.05686274509803003
10,2.710843058193431,0.11764705882352941,2.9668186141598607,0.058064516321305305,0.018624415710526813,0.05686274509803003
