epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.472676331111363,0.02981778023191607,0.017385493345361887,0.03908912429522488
2,4.160848214830671,0.048868028713418,0.042249270495158295,0.05802419151121577
3,3.9173548989977154,0.09939260077305356,0.0801927831452374,0.113024736660067
4,3.6943225440979,0.12838210933186084,0.11007865274538033,0.1417986162638367
5,3.474177456992013,0.1496410822749862,0.12707570891784384,0.16269367972782348
6,3.2954843649183,0.16869133075648812,0.1473642059523219,0.17917941455017888
7,3.166310275759016,0.1860850358917725,0.16277791237899641,0.19779501118328735
8,3.0856534486498153,0.1913307564881281,0.17002400092860687,0.20352887251671045
9,3.034303012575422,0.19464384318056321,0.17274017044548465,0.2066669496636152
10,3.009523448399135,0.19602429596907786,0.1737507261812627,0.20809893717035796
