epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.4735907796063,0.03810049696300387,0.018870297297786987,0.029183569426932843
2,4.247357102889049,0.06018774157923799,0.03913862106907697,0.050446887944749455
3,4.058760629726361,0.07813362782992822,0.0599122604720901,0.07025429727054182
4,3.913720087461834,0.09304251794588625,0.07503720204359636,0.08590997071427602
5,3.784790345083309,0.11347321921590281,0.09145782685498831,0.1059211716943713
6,3.677647841731204,0.12948647156267257,0.10661785437998063,0.1239308994716486
7,3.5947809527191934,0.1432909994478189,0.11785716876931707,0.13655027546726467
8,3.555097906498969,0.14688017669795694,0.12080056485276734,0.14026626850439092
9,3.5236970919596997,0.15019326339039205,0.126171702480082,0.14516526942438684
10,3.503544053548499,0.15046935394809496,0.126516931752694,0.1455416341331321
