epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.90671212532941,0.058823529411764705,3.011268280398461,0.03225806451612903,0.008169934640503244,0.019607843137253594
2,2.7586177938124714,0.17647058823529413,3.023070675326932,0.03225806470840208,0.024157375368364924,0.033823529411759326
3,2.7686584697050205,0.058823529411764705,3.016995409996279,0.025806451612903226,0.021598112929281477,0.019117647058821824
4,2.740019209244672,0.0,3.0244578669148106,0.051612903418079496,0.04423401986777035,0.04558823529411148
5,2.6648400460972503,0.11764705882352941,3.047721645908971,0.051612903418079496,0.05106146003967754,0.04558823529411148
6,2.646181218764361,0.058823529411764705,3.0409130527127175,0.025806451612903226,0.020400079223552282,0.015686274509802877
7,2.7007486118989834,0.17647058823529413,3.0468111622718075,0.025806451612903226,0.020748663101548687,0.015686274509802877
8,2.630782085306504,0.11764705882352941,3.070120591502036,0.025806451612903226,0.022352941176418152,0.015686274509802877
9,2.723312405978932,0.058823529411764705,3.058044470510175,0.01935483870967742,0.023809523809462656,0.015196078431371107
10,2.6547416658962475,0.11764705882352941,3.0679156118823636,0.012903225998724661,0.013071895424780048,0.01862745098038822
