epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.9322545528411865,0.06701030927835051,0.028810395730738285,0.04063195237768315
2,3.801513671875,0.22766323024054982,0.05630507457763946,0.05517239261056893
3,3.012119770050049,0.3548109965635739,0.08571472112902148,0.07944370480593041
4,2.419147491455078,0.4372852233676976,0.11362484943746483,0.10603699930561028
5,2.087137222290039,0.5077319587628866,0.13451023593189687,0.12932951383200927
6,1.85174560546875,0.5343642611683849,0.14189789575262327,0.13925224933416852
7,1.6477922201156616,0.552405498281787,0.1497765555521136,0.14708412149683617
8,1.5308201313018799,0.5541237113402062,0.15039254784406755,0.14770519958096948
9,1.475502610206604,0.5558419243986255,0.15470336750375163,0.15054336089223208
10,1.482330322265625,0.5584192439862543,0.1551932132988903,0.15112332283481503
