epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.5084074759325445,0.03865979381443299,0.04174452764923277,0.09069978692461822
2,3.0627231187378334,0.11168384879725086,0.08341336520549067,0.11456074889833304
3,2.6554060203350143,0.38230240549828176,0.1458078256226085,0.1518145074482446
4,2.3084353042754118,0.506872852233677,0.16937036254759436,0.1601919761886183
5,2.0473697548670486,0.5506872852233677,0.17828476341053273,0.16362217636224055
6,1.8462770900978946,0.5773195876288659,0.17828662179381422,0.16485353788756404
7,1.7086674693404444,0.5919243986254296,0.16500849915172727,0.15815686817358243
8,1.6505555372364473,0.6030927835051546,0.16874140753737002,0.16108301069625414
9,1.6133184448772708,0.6056701030927835,0.16986887541111628,0.16218021673148422
10,1.6074517831107638,0.6056701030927835,0.16986887541111628,0.16218021673148422
