epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.581511974334717,0.012976256212037547,0.003841641218854114,0.01769196354373916
2,4.370920658111572,0.01131971286581999,0.00334261352722779,0.015230449392921034
3,4.122775077819824,0.010767531750414136,0.0038440323195520557,0.014079848426424638
4,3.9256577491760254,0.012424075096631695,0.005287234746196395,0.015360155417190985
5,3.746242046356201,0.013252346769740474,0.007283457555121294,0.016203355844583347
6,3.6444694995880127,0.014632799558255107,0.008416881326690296,0.017988630677823445
7,3.5657386779785156,0.013252346769740474,0.008484352460098104,0.01658358467704271
8,3.4564874172210693,0.013804527885146328,0.009212072402861789,0.016464186814002923
9,3.4072141647338867,0.01435670900055218,0.010506499939561485,0.016509711908717563
10,3.3887460231781006,0.015184980673660961,0.011255718147594624,0.016831718545580632
