epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.4315163178877395,0.011043622308117063,0.0028347638824245854,0.012952369360597208
2,4.124738190390847,0.017117614577581448,0.0027610724971327476,0.020550549070153887
3,3.94694599238309,0.019602429596907785,0.0030047685110128224,0.02311847486669963
4,3.845063907449896,0.01932633903920486,0.002710723531887335,0.022731545751768042
5,3.7733131755482066,0.01628934290447267,0.0022838671768536088,0.01949862039781768
6,3.703180529854514,0.01684152401987852,0.002744423055027067,0.020241221983912774
7,3.641319734399969,0.01684152401987852,0.0035420389947548063,0.020244268575412592
8,3.600787860696966,0.018774157923799006,0.005167180032455181,0.023032959267136482
9,3.620902898094871,0.022915516289342904,0.009457960369753283,0.027566866016233104
10,3.6153231273997912,0.02871341800110436,0.01385567653095462,0.03396183037496874
