epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,3.06698687453019,0.06578947407634635,2.9732797115079816,0.03225806451612903,0.01743831503887674,0.019607843137253594
2,2.8253009068338493,0.1315789481526927,2.7972235695008307,0.07741935483870968,0.040424937776807786,0.04705882352940863
3,2.664690318860506,0.09210526394216638,2.7003709654654227,0.11612903225806452,0.052579275529287,0.07058823529411294
4,2.5638159074281393,0.19736842262117485,2.6483685878015333,0.14838709677419354,0.06920594648396984,0.09019607843136654
5,2.506542080327084,0.22368421131058744,2.608029528587095,0.15483870967741936,0.07317837052911651,0.09411764705881726
6,2.4682428585855583,0.2105263161816095,2.5810350602672947,0.15483870967741936,0.07065880015458186,0.09411764705881726
7,2.45250718217147,0.19736842183690323,2.563197508165913,0.14838709677419354,0.07127174792826202,0.09019607843136654
8,2.416666997106452,0.1842105271000611,2.556210188711843,0.14838709677419354,0.07304314543503339,0.09019607843136654
9,2.416263693257382,0.23684210526315788,2.545430906357304,0.14193548387096774,0.06969740874384314,0.08627450980391582
10,2.407770169408698,0.17105263236321902,2.5480122596986834,0.14838709677419354,0.07234108165835307,0.09019607843136654
