epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.790987955896478,0.18421052788433276,2.2259727831809752,0.3096774193548387,0.1707839618541042,0.19852941176469135
2,1.201012322777196,0.7236842105263158,1.8142052542778753,0.4258064518051763,0.2637099954279449,0.2799019607842911
3,0.5481015098722357,0.9078947368421053,1.8285354091275123,0.4516129034180795,0.29268301459126966,0.30588235294115085
4,0.3153100256857119,0.9473684241897181,1.6649928185247607,0.5032258064516129,0.30839432547182577,0.32647058823526975
5,0.22391394564979955,0.9473684210526315,1.5430129666482248,0.567741935483871,0.3472054049633315,0.365686274509777
6,0.14492601234661906,1.0,1.521115909084197,0.5741935483870968,0.3551140386079428,0.36960784313722767
7,0.0842197027645613,0.9868421084002444,1.5124114559542747,0.5741935485793698,0.3916341899056595,0.39509803921564457
8,0.06028602448733229,1.0,1.5325343501183295,0.5612903227729182,0.38197639980985887,0.3872549019607432
9,0.10454467331108294,1.0,1.5121749108837497,0.5548387098696924,0.38067455849927284,0.38333333333329245
10,0.0839949073760133,1.0,1.510577638687626,0.5483870969664666,0.37633731077967303,0.3794117647058417
