epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,3.0934246568118824,0.058823529411764705,2.9213751269925026,0.045161290514853694,0.024891067538001632,0.038235294117641816
2,2.957612290101893,0.058823529411764705,2.9301349224582793,0.05161290361035255,0.03075611515502315,0.05294117647057932
3,2.6894652983721565,0.058823529411764705,2.934715861658896,0.04516129070712674,0.03011351909176146,0.052450980392147545
4,2.709915750166949,0.0,2.9383106631617393,0.06451612960907721,0.04535171056254929,0.07499999999998648
5,2.5971928063560936,0.23529411764705882,2.9257017566311743,0.06451612960907721,0.04594879534454912,0.0749999999999865
6,2.6341166075538185,0.17647058823529413,2.922262037954023,0.04516129070712674,0.03851082916818031,0.07058823529409664
7,2.583177510429831,0.17647058823529413,2.924654580700782,0.05161290361035255,0.033529697683393006,0.059803921568617205
8,2.6274324024424835,0.11764705882352941,2.91166053741209,0.045161290514853694,0.029413261030776194,0.04509803921567972
9,2.4596623813404754,0.29411764705882354,2.8980537476078156,0.038709677611627885,0.02499477492531863,0.04117647058822899
10,2.3627341564963844,0.35294117647058826,2.893307481273528,0.06451612941680417,0.047602274865580205,0.0823529411764488
