epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.978487730026245,0.1718213058419244,0.03698882894889943,0.051684768313027304
2,2.7305245399475098,0.24742268041237114,0.039466214355440954,0.04629829191524464
3,2.5071706771850586,0.313573883161512,0.049347363927883366,0.05809404400215229
4,2.3233189582824707,0.36082474226804123,0.0566746653931273,0.06625735996144741
5,2.1915946006774902,0.39347079037800686,0.06314719542955091,0.0724689922937052
6,2.047809600830078,0.40893470790378006,0.0660105830267862,0.07520380299398702
7,1.9581751823425293,0.41924398625429554,0.06768212182076686,0.07692300544289908
8,1.8874441385269165,0.42353951890034364,0.06861774897645431,0.07781203141578785
9,1.8415945768356323,0.42783505154639173,0.06932691965022454,0.07855674175488053
10,1.824197769165039,0.42783505154639173,0.06917865710675677,0.07852422506777204
